produk;user;review;klasifikasi
wardah sunscreen;Niarossalita;Aku tuh tipe yg hampir ga pernah pake sunscreen karna ga betah aja di kulit wajah. Tapi pas cobain dari Wardah ko rasanya beda ya dikulitku, ga lengket dan enteng banget.. Sekarang kalo dirumah atau pergi2 aku selalu bawa Wardah sunscreen dong 🩵;1
wardah sunscreen;Deandrq_;Bener bener aku pake sunscreen ini dari zaman aku SMA, udah bertahun tahun make dan kulit aku ga kenapa kenapa, malah bikin efek kulit aku cerahan, pake sunscreen ini tuh bikin tone naik sedikit tapi ga lebay gitu dan ga bikin abu abu juga, pokoknya bagus;1
wardah sunscreen;dina345;Sunscreen wardah cocok banget sih di aku udah gitu ga buat kusam kalo diaku yaa, trus juga kan aku pake buat di luar gituu kena mataharii juga ditimpah make up tuh pas banget gitu di aku nya pokoknya bagus deh, yuk cobain guys dijamin gaakan nyesel;1
wardah sunscreen;Alifiarrr_;Wardah UV Shield Sunscreen ini sunscreen pertama yang aku coba, teksturnya kaya cream tapi ringan banget. Setelah di apply-pun ngga bikin lengket dan pas keringetan ngga bikin mata perih juga. Sejauh ini masih betah pake sunscreen ini karena cocok diwajahku🥰;1
wardah sunscreen;syifaf11;buat aku ini sih cukup lah ya buat melindungi kulit dari sinar matahari gtu, cuman kan ini spf nya 30 jadi ga begitu baik sih, untuk harga yaa lumayan terjangkau, efek di kulit aku sih nyaman aja dan tidak mengandung alkohol jdi ga bikin perih kalo ada luka;1
wardah sunscreen;intanamm;ini sunscreen terlama yang aku pake, udah abis banyak bgt tube produk inii. di blend agak susah dikit tapi masih aman. ga berat di muka. gada efek negatif di aku cuman dia glowing bgt yaa dan agak bikin kusam dikittt, di aku ga masalah karna kalo dipakein loose powder udah aman banget ga kusam lagi. worth it!!;1
wardah sunscreen;diandraputrim;Pake ini karena accident haha urgent gabawa sunscreen dan finally jatuh cinta sama sunscreen wardah. Entah sebenernya ini suncreen berwarna putih ya pas di apply cuma finish look nya ngga putih lebay gitu kok. Wajah auto cerah pake ini + bedak tabur aja<3;1
wardah sunscreen;rzyameliaa;sunscreen ini merupakan sunscreen pertama dan belum pernah ganti produk untuk saya sendiri. teksturnya agak kental namun lumayan cepat meresap di kulit, tidak ada bau apapun dan di wajah saya yang cukup sensitif pun cocok saja, tidak memberikan hasil white cast di kulit saya juga;1
wardah sunscreen;nisasalsa;Wardah essential suncreen ini teksturnya lumayan kental kaya cream gitu tapi pas dipakai di wajah masih ringan kok. Dia ada aroma khas wardah tapi ga mengganggu. Aku suka si wardah ini soalnya dia ga lengket dan ga bikin perih mata kalau kena air. So far so good;1
wardah sunscreen;Geena98;Pertama kali pakai sunscreen dari brand ini, plus nya harganya terjangkau dan wanginya enak tapi minusnya buat aku setelah pake sunscreen ini suka lengket apalagi kalau pas di reapply. So far, ini pilihan sunscreen yang recommended sih kalau dari segi harga yg affordable.;1
wardah sunscreen;floyenruby;aku suka banget sama tekstur sunscreen ini tuh agak padet ga cair, terus ngeblendnya gampang ga berminyak atau bikin wajah jadi abu-abu, cepet kering juga, semenjak pake ini wajahku udah lumayan cerahan ga gelap, terus bekas jerawat yang menghitam pun udah mulai hilang;1
wardah sunscreen;retnowijayaanti;padahal tekstur sunscreen ini enak banget loh gampang diblend nya. Dan wanginya tuh enak banget, wangi jeruk yang seger. Beli ini karena urgent aja stock sunscreen dirumah lagi kosong, dan ini harganya murah banget. Tapi sayang kurang cocok, bikin berminyak banget,pori2 tersumbat, sama numbuh jerawat;1
wardah sunscreen;MariaAprl;waktu itu tergiur sama iklannya, dan aku beli di e-commerce. pas datang dan aku cobain ternyata teksturnya bukan gel gitu, dia lebih ke lotion dan wanginya aku kurang suka.. nah pas aku pakai di wajah dia ga langsung cepet ngeblendnya jadi kalau pakai banyak, kudu sabar pas mau ngeblend wkwkwk. terus dia bikin mukaku yang awalnya emang aku tipe wajah berminyak, jadi tambah berminyak. setelah abis dipake tampak sedikit kusem dan ada rasa lengket gitu diwajah, tapi aku ga permasalahin hal itu. aku suka sama product ini karena aku ngerasain kalau dia bikin kulit wajahku cerahan, selama aku rutin pakai dia setahun ini dan bekas jerawat aku juga mulai mudar, walau ga instan yaa..;1
wardah sunscreen;salsaharnia;aku pernah pake produk lain malah kusam setelah pemakaian, trus nyoba dari Wardah ini takut banget kalo ga cocok dan jadi kusam ternyata engga abis pake malah keliatan lebih glowing dan kenyal di aku. tekstur nya aku juga suka banget. recommended deh;1
wardah sunscreen;Crayon_20;Karena wajahku jerawatan jadi aku pilih sunscreen yang SPF nya 30, kemudian coba ini dan ternyata cocok. Di aku suncreen ini ga white cast, mudah menyerap dan sekaligus melembabkan. Wangi dari sunscreen ini pun juga ga mengganggu;1
wardah sunscreen;Dina_Septi;Pertama kali pakai sunscreen dan pilihanku jatuh ke wardah. Sunscreen ini suncreen pertama ku waktu masih sekolah. Sebenernya ini bagus, dipake agak lama bikin kulit halus dan glowing. Tapi negatifnya bikin agak kusam trus kadang tu muncul jerawat kecil kecil (mungkin efek dari chemical sunscreen kali yaa) dan bikin perih di mata kalau pas wudhu. Dengan harga yang segitu murahnya, ini cocok banget buat kaum low budget. Apalagi kalau cuma penggunaan dirumah, ini boleh banget buat dicoba;1
wardah sunscreen;tojiswife;hate love relationship sama ss wardah ini. hate love karena setelah penggunaan muka ku sekilas berasa kilang minyak, tapi setelah menyerap lebih lama muka keliatan sehat dan si ss ini itu nyatu sama warna kulit. cocok banget buat kalian yang gak suka sunscreen dengan efek whitecast karena si wardah ini efek whitecast pas di apply aja, setelah menyerap efek whitecast hilang (ngerti ga 😹);1
wardah sunscreen;afinaintan;suka banget sama sunscreen ini😻😻😻😻 udah pake 3 tahun❤️❤️❤️❤️❤️ hasilnya ga bikin wajah jadi kisam.. pokoknya worth it banget❤️‍🔥 sunscreen pertama yang aku pake sampe sekarang !!!! kemasannya juga simpel bisa dibawa kemana aja. ga peenah ngecewain!!!;1
wardah sunscreen;aureliamelinda;suka banget sama sunscreen satu ini. susah ya jelasinnya tapi enak banget setelah diaplikasiin ke muka. gaada bau yang gimana-gimana, teksturnya oke-oke aja. no white cast ya, lalu bener langsung ngeset tapi finishnya glowing gitu. tapi ga becek di muka wkwk, semoga paham ya 🙏🤣;1
wardah sunscreen;rinas_yahzunka;sebenernya produk ini itu bagus, mudah menyerap cuma agak perih kalo pake sunscreen ini di pake lalu di bawa berenang itu bisa bikin perih di mata. jadi mungkin harus ada jeda/ waktu dulu yang lama sebelum pakai untuk berenang sih, tapi ini bagus kok;1
wardah sunscreen;DWI0801;wardah uv shield spf 30 pa +++ enak dipakainya,, ringan,, dan tidak lengket dikulit,,bikin kulit kelihatan cerah,,,menangkal sinar uv dan uv b,, tapi juga sinar blue light seperti handphone dan benda digital lainnya, 0% alkohol vitamin rich;1
wardah sunscreen;fennyferawati8_;Aku selalu pake produk sunscreen ini dari 2 tahun belakangan, teksturnya watery, ringan, bisa di reapply terus 10x, dan selalu menjaga kulit aku dari sinar matahari yang bisa menyerang kulit, selalu repurchase produk ini, karena terjangkau❤️;1
wardah sunscreen;quqoqi;Sunscreen wardah no whitecast-whitecase club. Penting banget sih ini karena gak bikin muka jadi abu-abu. Dan yang gak kalah penting adalah harganya ekonomis 😆😆 Jadi gak pake mikir pas makenya hahahaha Bintang lima ⭐⭐⭐⭐ dan harus repurchase🥳;1
wardah sunscreen;olanjenner;sepertinya produk ini hanya cocok di orang orang tertentu, termasuk saya. bahkan temen” ku ga percaya, klo aku udh pake ss ini dr 1 tahun yg lalu. karna emg ngerasa cocok, dan gaada kasi efek negatif selama dipake. minus nya emg susah diblend dan lumayan oily. tpi so far so good, masi batas tolerance. selain itu, juga efeknya di aku lumayan memudarkan bekas jerawat tpi ga significant. tpi ya ga berharap banyak karna ini bukan serum. oiya finish nya kasi tone up 1 tingkat hehe;1
wardah sunscreen;Yuliaasri;Pake sunscreen wardah ini kayaknya udah lebih dari setahun deh, sunscreennya whitecast diawal aja kalau diratain langsung udh aja hilang whitecast nya, bikin muka kek dewy gitu. Di muka aku cocok aja sih ga bikin jerawatan atau gimana, cuman buat meresapnya cukup lama harus sambil dikipasin sih. Tapi bagus kok menurut aku.;1
wardah sunscreen;dewirahma;jenis sunscreen kaya lotion gitu, agak lama nyerep dikulit, untuk jenis muka oily jadi bikin berminyak banget setelah beberapa jam. ada efek mencerahkan setelah sering penggunaan. jangan dipake berenang kalo apply di sekitaran mata karena bikin perih banget. saran kalo mau dipake berenang jangan di aplly sekitar mata;1
wardah sunscreen;MasrurotulHasanah;Skin type ku oily acne prone skin, alhamdulillah cocok banget, penggunaan udah +- 4 tahun. Di aku nggak nyumbat pori² ringan banget, iya memang awal² kayak kusem gitu tapi karena udah kepake terus udah gak kusem kek biasa aja natural gitu, gak bikin muncul jerawat. Penggunaan cukup sebiji jagung aja(sesuai muka saja gak perlu ampe 2ruas jari itu bukan patokan inget ya);1
wardah sunscreen;aleas_;aku pake ini dari smp akhir sih.. smpe skrg kuliah smt2😃✌🏻 aku pake ini utk daily!! karena walaupun dirumah pun ttp wajib pake ss kann!! nah ini cocook bgt deh🤛🏼🤍pernah coba ke brand lain tapi teteppp balik lagi sama wardah kecintaan ini!! so far cocok dikulit ku yg normal to dry sih, ada kesan melembapkannya!!✨✨ teksturnya aga kentel mungkin emg lebih susah di bland dibanding spf 50nya tp i ttp lovee!!!!🤏🏻✨🤍🤍🤍🫶🏻🫶🏻🫶🏻🏅🏅🏅🏅;1
wardah sunscreen;asaytin;Teksturnya agak thick, lebih ke cream daripada gel menurutku. intinya ini a lighter version of yang spf 50. soalnya yg spf 30 finishnya nggak se-greasy 50, dan feelnya masih lebih ringan spf 30 dibandingin yang spf 50. jadi aku lebih suka ini dibandingin yg spf 50. minusnya masih greasy dan bikin mata perih kalo kena. di mataku sih nggak, tapi di mata kakakku perih banget katanya. jadi mungkin tergantung orangnya kali yaa;1
wardah sunscreen;Asyiffa;Aku beli ini karena bingung nyari sunscreen yang cocok buatku. Dengan range harga yang masih masuk di kantong mahasiswaku ini, akhirnya aku beli. Aku nyoba beli ini juga setelah cek ingredients-nya dan ga ada bahan yang bakal ganggu buat kulitku (prefernsi aja siih). Sunscreen ini punya konsistensi gel semi cream gitu. Viskositas produknya cukup kental dan tebal jadi pas dipakai gak jadi yang ringan banget gitu tapi gak berat juga. Saat dipakai agak adem gitu. Dia mudah diratakan. Ga nimbulin gatel dikulitku. Sayangnya dia bikin mata ku perih, jadi kalau pakai ini aku ngakalinnya dengan menghindari apply di daerah mata, hanya di sekitarnya aja. Dia ada white castnya tapi masih tolerable dan seiring waktu akan hilang juga.;1
wardah sunscreen;zasafitri;sunscreen ini bagus bangetttt tapi aku gasuka yang formula jaman dulunya ih kalo diinget-inget perih banget di mata sama gak ngeblend-ngblend! tapi sekarang udah oke banget! teksturnya kentel dan pas dibaurin gampang banget tapi ngeblendnya emang harus agak effort tapi daya serapnya udah bagus bangett finishnya satin gitu ya biasanya aku set lagi biar matte. ini semua berdasarkan pengalaman aku dan kondisi kulitku bukan acne-prone jadi aku gatau bakal cocok gak sama FD babes yang kondisi wajahnya sprti itu;1
wardah sunscreen;BebyEllee;Jujur ya aku makai ini udah berbulan-bulan dan tipe kulit ku agak dry but di sunscreen ini bener² cocok banget di aku. Efek pemakaian nya muka ku jadi cerahan dan glowing. Cocok banget dijadiin sunscreen terfav sih. Minusnya aga lengket pas ngeblend nya, emang butuh effort untuk blend nya ntar finishnya nyatu sama warna kulit;1
wardah sunscreen;Melodyshacnaz18;Spf nya 30+++, agak kecil ya untuk di pakai beraktifitas panas panasan. Cocok aja sih selama pakai ini gak bikin jerawatan, tapi gak suka sama texture nya yg lengket, tebel, becek dan bikin gerah, meskipun begitu, kalau di timpa pake bedak tabur ini jadi bagus hasilnya dan gak nge crack, jadi kalau mau pake sunscreen ini tuh cukup aply moisturizer yg ringan, lalu sunscreen lalu timpa pake bedak tabur, tapi aplikasikan dengan kuas ya bukan spons, ini untuk tampilan dialy ibu-ibu rumah tangga Oke banget sih... kesimpulannya suka tapu setelah di aplikasikan bedak tabur... pembelian ulang? Tidak, aku beralih ke yg warna biru dengan merk yang sama, sudah spf 50++++;1
wardah sunscreen;Windyjilan;Dikulitku yang super oily skin, kalo berminyak 10 menit aja bisa tumbuh jerawat cukup ok. Ga bikin gampang jerawatan, melembapkan, dan melindungi dari sinar matahari yang ganas. Cuma kalo dipake di dataran tinggi (mine Tasikmalaya) itu enak banget meresap gitu jadi mau reapply berkali-kali juga enak. Currently lagi used dis product di Jakarta yang cuacanya panas banget ga ada obat, nah ada perbedaan penggunaan jadi harus rajin cuci muka biar ga berminyak banget muka atau harus dilap pake tissue biar ga numbuh jerawat hiks. I used this sunscreen as a moisturizer cuz dah cukup ngelembapin muka. Overall, untuk harga under 50K top sih.;1
wardah sunscreen;Airysyah;Aku udah pake ini selama 2 tahun! selama covid, aku sama sekali ga jerawatan karena pake ini. muka aku jadi glowing banget dan terhidrasi poll. sayang nya, kalo buat reapply ini tuh susah, ga enak, lengket, dan mata ku perih. tapi ini emang murah dan bagus sih, jangan ragu buat coba ya!;1
wardah sunscreen;herawati_ningsih;udah pernah make waktu SMA dan menurut aku ya cocok untuk kantong pelajar dan ga ada efek samping setelah pake produk ini, cuman ga terlalu berasa efeknya di kulit kadang buat kulit kusam tapi masih recomended itu kamu jika masih duduk di bangku pelajar;1
wardah sunscreen;Aninda_Aryani;Sunscreen ternyaman yg pernah aku pakee!!!! Kemasannya tube dan ga terlalu besar. Ngerasa lebih simpel aja kalo mau pake. Kulit aku berminyak, tapi setiap pake sunscreen ini ga pernah gerah. Dan ga ada whitecast!! teksturnya ringan banget. Cocok bgt sih buat yg jenis kulitnya berminyak kaya aku.;1
wardah sunscreen;afaa;ini adalah sunscreen fav aku setelah skin aqua! aku lupa udah tube yang ke berapa, pokoknya udah lumayan lama aku make product ini. overall dia lumayan melindungi mukaku yang notabene nya suka beraktivitas di outdoor. kalo aku pake saat beraktifitas di indoor juga okee. teksturnya kyk lotion gitu, kalo makenya kebanyakan bikin muka nambah berminyak untuk aku yg oily skin ini (jd aku makenya ga banyak, disesuaikan dgn kondisi kulit). dia emg agak punya whitecast, tapi gapapa dan oke oke aja sih di aku. overall i love this product. so i wanna repurchase forever, bakal jadi ss tetapku yang tak tergantikan mwehe;1
wardah sunscreen;deepocean;such a good sunscreen for meee (not the best tho). walaupun banyak yang gasuka gegara white cast tapi masih bisa diakalin, cukup pake sebesar biji jagung aja jangan dua ruas jari soalnya wardah ini tipe yang teksturnya kental. sunscreen ini juga bikin kulitku sehat!;1
wardah sunscreen;sevenrain;"wardah itu di kulitku, selalu ""hit and miss"", kalo cocok, oke banget. kalo gak cocok, breakout banget wkwkwkwk... aku beli ini karna bosen juga sih dengan sunscreen SPF 50 dan untuk kulit kering, pengen nyoba yang gak terlalu oily banget jadinya ke kulit. jadilah aku beli ini. so far so good aja sih... gak expect too much juga dengan semua produk sunscreen. teksturnya itu lebih ke thick lotion bukan gel, agak lama meresap ke kulit, dan sedikit heavy. gak bikin kulitku memerah, saat digunakan maupun setelah cuci muka. ini cukup bagus menurut aku";1
wardah sunscreen;yournoctiphany;Salah satu ss yg cocok buat yg budgetnya pas2an. Teksturnya gel cream warna putih. diblendnya gampang. lembap buanget. gausa pake moist lagi kalo pake ini. finishnya dewy basah dan tacky. gampang terbilas air. minusnya dia gerah kalo dipake outdoor. kalo indoor aja aman. sama lobang keluarnya kegedean jd susah nakernya. oiya sama dia perih di mata pas dipake wudhu, padahal pas aplikasiin ke mata engga. sbg kulit kombinasi aku selalu set dia pake loose powder krn finishnya yg begitu. oily skin mungkin gakan suka. selama masih ada ss lain, aku gabakal pake dia lg sih.;1
